Time Stamp,ID,Extended,Remote Frame,DLC,D1,D2,D3,D4,D5,D6,D7,D8
14798,201,0,0,8,0,0,0,39,0,0,24,0
14799,193,0,0,8,32,0,0,0,32,0,0,0
14800,197,0,0,8,32,0,0,0,32,3,187,62
14810,241,0,0,6,28,7,0,65,241,254,0,0
14811,460,0,0,5,0,0,0,0,0,0,0,0
14811,197,0,0,8,48,0,0,0,48,3,187,62
14812,485,0,0,8,92,255,222,80,0,0,2,197
14823,499,0,0,3,128,160,0,0,0,0,0,0
14823,844,0,0,8,226,147,31,249,3,243,0,0
14824,510,0,0,8,6,110,143,1,0,0,1,67
14825,866,0,0,4,0,0,0,0,0,0,0,0
14835,170,0,0,8,41,211,49,106,2,78,149,0
14836,1009,0,0,8,0,255,79,8,19,255,10,155
14837,241,0,0,6,28,7,0,65,241,254,0,0
14838,170,0,0,8,41,211,49,106,4,78,148,0
14849,190,0,0,6,4,1,0,4,227,254,0,0
14849,979,0,0,8,0,0,32,0,63,255,92,71
14850,1919,0,0,7,0,24,0,0,0,0,0,0
14861,1020,0,0,8,72,24,112,163,155,0,163,155
14861,193,0,0,8,48,0,0,0,48,0,0,0
14862,485,0,0,8,92,255,222,112,0,0,2,229
14863,298,0,0,8,16,226,112,92,0,0,16,133
14874,608,0,0,8,200,0,0,0,0,0,0,0
14874,499,0,0,3,0,32,0,0,0,0,0,0
14875,1280,0,0,4,64,110,1,244,0,0,0,0
14875,1417,0,0,8,160,31,122,22,143,100,208,191
14886,1257,0,0,6,225,0,0,217,49,0,0,0
14887,241,0,0,6,40,7,0,65,241,253,0,0
14887,170,0,0,8,41,211,49,106,4,78,148,0
14898,190,0,0,6,4,1,0,4,227,254,0,0
14899,460,0,0,5,0,0,0,0,0,0,0,0
14900,193,0,0,8,0,0,0,0,0,0,0,0
14900,241,0,0,6,52,7,0,65,241,252,0,0
14911,197,0,0,8,0,0,0,0,0,3,187,62
14911,197,0,0,8,16,0,0,0,16,3,187,62
14912,455,0,0,7,9,110,246,143,0,0,63,0
14913,1328,0,0,4,0,0,0,0,0,0,0,0
14923,170,0,0,8,41,211,49,106,0,78,150,0
14924,328,0,0,1,0,0,0,0,0,0,0,0
14924,1912,0,0,7,0,49,0,0,0,0,0,0
14925,510,0,0,8,6,110,143,2,0,0,129,84
14936,866,0,0,4,0,0,0,0,0,0,0,0
14936,241,0,0,6,52,6,0,65,243,252,0,0
14937,170,0,0,8,41,211,49,106,4,78,148,0
14937,190,0,0,6,4,1,0,4,227,254,0,0
14948,201,0,0,8,0,0,0,39,0,0,24,0
14949,460,0,0,5,0,0,0,0,0,0,0,0
14950,193,0,0,8,16,0,0,0,16,0,0,0
14950,197,0,0,8,16,0,0,0,16,3,187,62
14961,241,0,0,6,0,7,0,65,241,255,0,0
14962,209,0,0,7,64,0,127,255,0,255,0,0
14962,840,0,0,5,0,0,0,0,27,0,0,0
14963,298,0,0,8,16,226,112,92,0,0,16,149
14973,608,0,0,8,200,0,0,0,0,0,0,0
14974,462,0,0,4,8,0,7,255,0,0,0,0
14974,510,0,0,8,6,110,143,1,0,0,193,91
14985,866,0,0,4,0,0,0,0,0,0,0,0
14986,170,0,0,8,41,211,49,106,2,78,149,0
14986,241,0,0,6,0,7,0,65,241,255,0,0
14987,1005,0,0,6,0,0,0,0,0,255,0,0
14998,170,0,0,8,41,211,49,106,4,78,148,0
14999,241,0,0,6,28,7,0,65,241,254,0,0
14999,193,0,0,8,32,0,0,0,32,0,0,0
15000,810,0,0,8,6,141,204,189,107,2,0,142
15011,197,0,0,8,32,0,0,0,32,3,187,62
15011,193,0,0,8,48,0,0,0,48,0,0,0
15012,455,0,0,7,9,110,54,146,0,0,63,0
15012,170,0,0,8,41,211,49,106,0,78,150,0
15023,190,0,0,6,12,2,0,4,227,251,0,0
15024,510,0,0,8,6,110,143,1,0,0,1,67
15024,866,0,0,4,0,0,0,0,0,0,0,0
15035,170,0,0,8,41,211,49,106,2,78,149,0
15036,190,0,0,6,0,1,0,4,227,255,0,0
15036,241,0,0,6,28,6,0,65,243,254,0,0
15037,170,0,0,8,41,211,49,106,4,78,148,0
15048,190,0,0,6,4,1,0,4,227,254,0,0
15048,431,0,0,8,32,0,0,16,0,0,0,255
15049,460,0,0,5,0,0,0,0,0,0,0,0
15050,193,0,0,8,48,0,0,0,48,0,0,0
15061,197,0,0,8,48,0,0,0,48,3,187,62
15061,193,0,0,8,0,0,0,0,0,0,0,0
15062,209,0,0,7,192,0,255,253,0,253,0,0
15062,298,0,0,8,16,226,112,92,0,0,16,165
15073,608,0,0,8,200,0,0,0,0,0,0,0
15074,481,0,0,7,0,0,0,0,0,16,240,0
15074,462,0,0,4,16,0,7,254,0,0,0,0
15075,510,0,0,8,6,110,143,2,0,0,65,76
15086,866,0,0,4,0,0,0,0,0,0,0,0
15086,241,0,0,6,40,6,0,65,243,253,0,0
15087,170,0,0,8,41,211,49,106,4,78,148,0
15087,190,0,0,6,4,1,0,4,227,254,0,0
15098,460,0,0,5,0,0,0,0,0,0,0,0
15099,193,0,0,8,0,0,0,0,0,0,0,0
15100,241,0,0,6,52,7,0,65,241,252,0,0
15100,197,0,0,8,0,0,0,0,0,3,187,62
15111,209,0,0,7,192,0,255,253,0,253,0,0
15111,209,0,0,7,0,0,0,0,0,0,0,0
15112,485,0,0,8,92,255,222,16,0,0,2,133
15123,499,0,0,3,0,32,0,0,0,0,0,0
15123,170,0,0,8,41,211,49,106,0,78,150,0
15124,510,0,0,8,6,110,143,1,0,0,129,83
15124,866,0,0,4,0,0,0,0,0,0,0,0
15135,170,0,0,8,41,211,49,106,2,78,149,0
15136,462,0,0,4,8,0,7,255,0,0,0,0
15136,241,0,0,6,52,7,0,65,241,252,0,0
15137,170,0,0,8,41,211,49,106,4,78,148,0
15148,190,0,0,6,4,1,0,4,227,254,0,0
15148,979,0,0,8,0,0,32,0,0,0,92,0
15149,460,0,0,5,0,0,0,0,0,0,0,0
15150,193,0,0,8,16,0,0,0,16,0,0,0
15161,197,0,0,8,16,0,0,0,16,3,187,62
15161,193,0,0,8,32,0,0,0,32,0,0,0
15162,209,0,0,7,64,0,127,255,0,255,0,0
15162,840,0,0,5,0,0,0,0,27,0,0,0
15173,481,0,0,7,0,0,0,0,3,28,192,0
15174,499,0,0,3,128,160,0,0,0,0,0,0
15174,462,0,0,4,24,0,7,253,0,0,0,0
15175,510,0,0,8,6,110,143,1,0,0,193,91
15186,866,0,0,4,0,0,0,0,0,0,0,0
15186,241,0,0,6,0,6,0,65,243,255,0,0
15186,170,0,0,8,41,211,49,106,4,78,148,0
15187,460,0,0,5,0,0,0,0,0,0,0,0
15198,190,0,0,6,4,1,0,4,227,254,0,0
15199,193,0,0,8,32,0,0,0,32,0,0,0
15199,241,0,0,6,28,6,0,65,243,254,0,0
15200,197,0,0,8,32,0,0,0,32,3,187,62
15211,209,0,0,7,64,0,127,255,0,255,0,0
15211,197,0,0,8,48,0,0,0,48,3,187,62
15212,455,0,0,7,9,110,182,144,0,0,63,0
15223,170,0,0,8,41,211,49,106,0,78,150,0
15223,190,0,0,6,12,1,0,4,227,252,0,0
15224,510,0,0,8,6,94,143,1,0,0,1,51
15225,866,0,0,4,0,0,0,0,0,0,0,0
15235,170,0,0,8,41,211,49,106,2,78,149,0
15236,462,0,0,4,16,0,7,254,0,0,0,0
15236,241,0,0,6,28,6,0,65,243,254,0,0
15237,1005,0,0,6,0,0,0,0,0,255,0,0
15248,170,0,0,8,41,211,49,106,4,78,148,0
15249,1001,0,0,8,0,0,0,0,0,0,0,0
15249,460,0,0,5,0,0,0,0,0,0,0,0
15250,193,0,0,8,48,0,0,0,48,0,0,0
15261,197,0,0,8,48,0,0,0,48,3,187,62
15261,193,0,0,8,0,0,0,0,0,0,0,0
15262,485,0,0,8,92,255,222,112,0,0,2,229
15263,499,0,0,3,64,96,0,0,0,0,0,0
15273,608,0,0,8,200,0,0,0,0,0,0,0
15274,501,0,0,8,15,15,0,1,0,0,3,0
15274,462,0,0,4,0,0,0,0,0,0,0,0
15275,510,0,0,8,6,110,143,1,0,0,65,75
15286,866,0,0,4,0,0,0,0,0,0,0,0
15286,241,0,0,6,40,6,0,65,243,253,0,0
15287,170,0,0,8,41,211,49,106,4,78,148,0
15287,460,0,0,5,0,0,0,0,0,0,0,0
15298,190,0,0,6,4,1,0,4,227,254,0,0
15299,193,0,0,8,0,0,0,0,0,0,0,0
15299,241,0,0,6,52,7,0,65,241,252,0,0
15300,197,0,0,8,0,0,0,0,0,3,187,62
15311,209,0,0,7,192,0,255,253,0,253,0,0
15311,197,0,0,8,16,0,0,0,16,3,187,62
15312,455,0,0,7,9,110,246,143,0,0,63,0
15323,170,0,0,8,41,211,49,106,0,78,150,0
15323,190,0,0,6,12,1,0,4,227,252,0,0
15324,510,0,0,8,6,110,143,1,0,0,129,83
15325,866,0,0,4,0,0,0,0,0,0,0,0
15335,170,0,0,8,41,211,49,106,2,78,149,0
15336,462,0,0,4,24,0,7,253,0,0,0,0
15337,241,0,0,6,52,7,0,65,241,252,0,0
15337,170,0,0,8,41,211,49,106,4,78,148,0
15348,190,0,0,6,4,1,0,4,227,254,0,0
15349,979,0,0,8,0,0,32,0,95,254,92,134
15350,1001,0,0,8,0,0,0,0,0,0,0,0
15350,1020,0,0,8,72,24,112,163,155,0,163,155
15361,193,0,0,8,16,0,0,0,16,0,0,0
15362,209,0,0,7,64,0,127,255,0,255,0,0
15362,840,0,0,5,0,0,0,0,27,0,0,0
15363,298,0,0,8,16,226,112,92,0,0,16,149
15374,608,0,0,8,200,0,0,0,0,0,0,0
15374,1233,0,0,8,0,0,0,3,19,70,0,0
15375,462,0,0,4,8,0,7,255,0,0,0,0
15386,510,0,0,8,6,110,143,1,0,0,193,91
15386,866,0,0,4,0,0,0,0,0,0,0,0
15387,241,0,0,6,0,6,0,65,243,255,0,0
15387,170,0,0,8,41,211,49,106,4,78,148,0
15398,460,0,0,5,0,0,0,0,0,0,0,0
15399,193,0,0,8,32,0,0,0,32,0,0,0
15399,197,0,0,8,32,0,0,0,32,3,187,62
15400,241,0,0,6,28,7,0,65,241,254,0,0
15411,209,0,0,7,64,0,127,255,0,255,0,0
15411,499,0,0,3,128,160,0,0,0,0,0,0
15412,485,0,0,8,92,255,222,80,0,0,2,197
15412,170,0,0,8,41,211,49,106,0,78,150,0
15423,190,0,0,6,12,1,0,4,227,252,0,0
15424,510,0,0,8,6,110,143,1,0,0,1,67
15424,866,0,0,4,0,0,0,0,0,0,0,0
15435,170,0,0,8,41,211,49,106,2,78,149,0
15436,190,0,0,6,0,1,0,4,227,255,0,0
15436,1105,0,0,6,0,0,0,0,255,0,0,0
15437,241,0,0,6,28,6,0,65,243,254,0,0
15448,170,0,0,8,41,211,49,106,4,78,148,0
15449,431,0,0,8,32,0,0,16,0,0,0,255
15449,1001,0,0,8,0,0,0,0,0,0,0,0
15450,460,0,0,5,0,0,0,0,0,0,0,0
15461,193,0,0,8,48,0,0,0,48,0,0,0
15461,193,0,0,8,0,0,0,0,0,0,0,0
15462,485,0,0,8,92,255,222,112,0,0,2,229
15462,298,0,0,8,16,226,112,92,0,0,16,165
15473,608,0,0,8,200,0,0,0,0,0,0,0
15474,501,0,0,8,15,15,0,1,0,0,3,0
15474,462,0,0,4,16,0,7,254,0,0,0,0
15475,510,0,0,8,6,110,143,1,0,0,65,75
15486,866,0,0,4,0,0,0,0,0,0,0,0
15486,241,0,0,6,40,6,0,65,243,253,0,0
15487,1005,0,0,6,0,0,0,0,0,255,0,0
15487,170,0,0,8,41,211,49,106,4,78,148,0
15498,460,0,0,5,0,0,0,0,0,0,0,0
15499,193,0,0,8,0,0,0,0,0,0,0,0
15499,241,0,0,6,52,6,0,65,243,252,0,0
15500,197,0,0,8,0,0,0,0,0,3,187,62
15511,209,0,0,7,192,0,255,253,0,253,0,0
15511,197,0,0,8,16,0,0,0,16,3,187,62
15512,455,0,0,7,9,110,118,145,0,0,63,0
15512,170,0,0,8,41,211,49,106,0,78,150,0
15523,190,0,0,6,12,1,0,4,227,252,0,0
15524,510,0,0,8,6,110,143,1,0,0,129,83
15524,866,0,0,4,0,0,0,0,0,0,0,0
15535,170,0,0,8,41,211,49,106,2,78,149,0
15536,190,0,0,6,0,1,0,4,227,255,0,0
15536,241,0,0,6,52,6,0,65,243,252,0,0
15537,170,0,0,8,41,211,49,106,4,78,148,0
15548,190,0,0,6,4,1,0,4,227,254,0,0
15548,501,0,0,8,15,15,0,1,0,0,3,0
15549,460,0,0,5,0,0,0,0,0,0,0,0
15550,193,0,0,8,16,0,0,0,16,0,0,0
15561,197,0,0,8,16,0,0,0,16,3,187,62
15561,193,0,0,8,32,0,0,0,32,0,0,0
15562,209,0,0,7,64,0,127,255,0,255,0,0
15562,298,0,0,8,16,226,112,92,0,0,16,181
15573,608,0,0,8,200,0,0,0,0,0,0,0
15574,309,0,0,8,0,0,8,86,98,13,26,55
15574,462,0,0,4,24,0,7,253,0,0,0,0
15575,510,0,0,8,6,110,143,1,0,0,193,91
15586,866,0,0,4,0,0,0,0,0,0,0,0
15586,241,0,0,6,0,7,0,65,241,255,0,0
15587,170,0,0,8,41,211,49,106,4,78,148,0
15598,460,0,0,5,0,0,0,0,0,0,0,0
15598,190,0,0,6,4,1,0,4,227,254,0,0
15599,193,0,0,8,32,0,0,0,32,0,0,0
15600,810,0,0,8,6,141,204,189,107,2,0,142
15611,197,0,0,8,32,0,0,0,32,3,187,62
15611,193,0,0,8,48,0,0,0,48,0,0,0
15612,209,0,0,7,128,0,191,254,0,254,0,0
15612,840,0,0,5,0,0,0,0,27,0,0,0
15623,170,0,0,8,41,211,49,106,0,78,150,0
15624,501,0,0,8,15,15,0,1,0,0,3,0
15624,510,0,0,8,6,110,143,1,0,0,1,67
15625,866,0,0,4,0,0,0,0,0,0,0,0
15635,170,0,0,8,41,211,49,106,2,78,149,0
15636,241,0,0,6,28,6,0,65,243,254,0,0
15637,170,0,0,8,41,211,49,106,4,78,148,0
15637,190,0,0,6,4,1,0,4,227,254,0,0
15648,201,0,0,8,0,0,0,39,0,0,24,0
15649,501,0,0,8,15,15,0,1,0,0,3,0
15650,460,0,0,5,0,0,0,0,0,0,0,0
15650,193,0,0,8,48,0,0,0,48,0,0,0
15661,352,0,0,5,192,12,142,244,3,0,0,0
15662,209,0,0,7,192,0,255,253,0,253,0,0
15662,840,0,0,5,0,0,0,0,27,0,0,0
15663,298,0,0,8,16,226,112,92,0,0,16,133
15674,608,0,0,8,200,0,0,0,0,0,0,0
15674,462,0,0,4,0,0,0,0,0,0,0,0
15675,510,0,0,8,6,94,143,1,0,0,65,59
15685,866,0,0,4,0,0,0,0,0,0,0,0
15686,170,0,0,8,41,211,49,106,2,78,149,0
15686,241,0,0,6,40,7,0,65,241,253,0,0
15687,460,0,0,5,0,0,0,0,0,0,0,0
15698,170,0,0,8,41,211,49,106,4,78,148,0
15698,193,0,0,8,0,0,0,0,0,0,0,0
15699,197,0,0,8,0,0,0,0,0,3,187,62
15700,241,0,0,6,52,6,0,65,243,252,0,0
15710,209,0,0,7,192,0,255,253,0,253,0,0
15711,193,0,0,8,16,0,0,0,16,0,0,0
15712,209,0,0,7,0,0,0,0,0,0,0,0
15712,840,0,0,5,0,0,0,0,27,0,0,0
15723,170,0,0,8,41,211,49,106,0,78,150,0
15723,510,0,0,8,6,110,143,2,0,0,129,84
15724,866,0,0,4,0,0,0,0,0,0,0,0
15725,170,0,0,8,41,211,49,106,2,78,149,0
15735,190,0,0,6,0,1,0,4,227,255,0,0
15736,497,0,0,8,174,10,0,0,8,0,0,122
15737,241,0,0,6,52,6,0,65,243,252,0,0
15737,1005,0,0,6,0,0,0,0,0,255,0,0
15748,170,0,0,8,41,211,49,106,4,78,148,0
15749,501,0,0,8,15,15,0,1,0,0,3,0
15750,460,0,0,5,0,0,0,0,0,0,0,0
15750,193,0,0,8,16,0,0,0,16,0,0,0
15761,197,0,0,8,16,0,0,0,16,3,187,62
15762,241,0,0,6,28,7,0,65,241,254,0,0
15762,840,0,0,5,0,0,0,0,27,0,0,0
15763,298,0,0,8,16,226,112,92,0,0,16,149
15774,608,0,0,8,200,0,0,0,0,0,0,0
15774,844,0,0,8,250,150,31,249,3,243,0,0
15775,462,0,0,4,8,0,7,255,0,0,0,0
15785,510,0,0,8,6,110,139,2,0,0,193,88
15786,866,0,0,4,0,0,0,0,0,0,0,0
15786,241,0,0,6,0,7,0,65,241,255,0,0
15787,460,0,0,5,0,0,0,0,0,0,0,0
15798,170,0,0,8,41,211,49,105,4,78,149,0
15798,241,0,0,6,28,7,0,65,241,254,0,0
15799,193,0,0,8,32,0,0,0,32,0,0,0
15800,197,0,0,8,32,0,0,0,32,3,187,62
15811,499,0,0,3,192,224,0,0,0,0,0,0
15811,193,0,0,8,48,0,0,0,48,0,0,0
15812,455,0,0,7,9,110,54,146,0,0,63,0
15812,170,0,0,8,41,211,49,105,0,78,151,0
15823,190,0,0,6,12,1,0,4,227,252,0,0
15824,501,0,0,8,15,15,0,1,0,0,3,0
15824,510,0,0,8,6,110,143,1,0,0,1,67
15825,866,0,0,4,0,0,0,0,0,0,0,0
15836,170,0,0,8,41,211,49,105,2,78,150,0
15836,1009,0,0,8,0,255,79,8,19,255,10,155
15837,241,0,0,6,28,7,0,65,241,254,0,0
15848,170,0,0,8,41,211,49,105,4,78,149,0
15849,190,0,0,6,4,1,0,4,227,254,0,0
15849,985,0,0,5,2,0,0,0,0,0,0,0
15850,1919,0,0,7,0,24,0,0,0,0,0,0
15861,460,0,0,5,0,0,0,0,0,0,0,0
15861,209,0,0,7,192,0,255,253,0,253,0,0
15862,489,0,0,8,0,0,0,14,175,249,0,0
15863,298,0,0,8,16,226,112,92,0,0,16,165
15874,608,0,0,8,200,0,0,0,0,0,0,0
15874,309,0,0,8,0,0,8,86,98,13,26,55
15875,1280,0,0,4,64,110,1,244,0,0,0,0
15875,1906,0,0,7,0,17,0,0,0,0,0,0
15886,462,0,0,4,16,0,7,254,0,0,0,0
15887,241,0,0,6,40,6,0,65,243,253,0,0
15887,460,0,0,5,0,0,0,0,0,0,0,0
15888,170,0,0,8,41,211,49,105,4,78,149,0
15899,190,0,0,6,4,1,0,4,227,254,0,0
15899,193,0,0,8,0,0,0,0,0,0,0,0
15900,197,0,0,8,0,0,0,0,0,3,187,62
15900,810,0,0,8,6,141,204,189,107,2,0,142
15911,209,0,0,7,192,0,255,253,0,253,0,0
15912,455,0,0,7,9,110,118,145,0,0,63,0
15912,1323,0,0,4,53,51,168,58,0,0,0,0
15923,170,0,0,8,41,211,49,105,0,78,151,0
15924,190,0,0,6,12,1,0,4,227,252,0,0
15924,328,0,0,1,0,0,0,0,0,0,0,0
15925,1912,0,0,7,0,49,0,0,0,0,0,0
15935,510,0,0,8,6,110,143,1,0,0,129,83
15936,1105,0,0,6,0,0,0,0,255,0,0,0
15937,241,0,0,6,52,7,0,65,241,252,0,0
15937,170,0,0,8,41,211,49,105,4,78,149,0
15948,190,0,0,6,4,1,0,4,227,254,0,0
15949,979,0,0,8,0,0,32,0,0,0,92,0
15950,460,0,0,5,0,0,0,0,0,0,0,0
15950,193,0,0,8,16,0,0,0,16,0,0,0
15961,197,0,0,8,16,0,0,0,16,3,187,62
15962,241,0,0,6,28,6,0,65,243,254,0,0
15962,840,0,0,5,0,0,0,0,27,0,0,0
15963,298,0,0,8,16,226,112,92,0,0,16,181
15974,608,0,0,8,200,0,0,0,0,0,0,0
15974,844,0,0,8,250,151,31,250,3,243,0,0
15975,462,0,0,4,24,0,7,253,0,0,0,0
15975,510,0,0,8,6,110,143,2,0,0,193,92
15986,866,0,0,4,0,0,0,0,0,0,0,0
15986,241,0,0,6,0,7,0,65,241,255,0,0
15987,1005,0,0,6,0,0,0,0,0,255,0,0
15998,460,0,0,5,0,0,0,0,0,0,0,0
15998,170,0,0,8,41,211,49,105,4,78,149,0
15999,193,0,0,8,32,0,0,0,32,0,0,0
16000,197,0,0,8,32,0,0,0,32,3,187,62
16010,241,0,0,6,28,6,0,65,243,254,0,0
16011,193,0,0,8,48,0,0,0,48,0,0,0
16012,209,0,0,7,128,0,191,254,0,254,0,0
16012,840,0,0,5,0,0,0,0,27,0,0,0
16023,499,0,0,3,128,160,0,0,0,0,0,0
16023,501,0,0,8,15,15,0,1,0,0,3,0
16024,510,0,0,8,6,110,143,1,0,0,1,67
16024,866,0,0,4,0,0,0,0,0,0,0,0
16035,170,0,0,8,41,211,49,105,2,78,150,0
16036,497,0,0,8,174,10,0,0,8,0,0,122
16037,1105,0,0,6,0,0,0,0,255,0,0,0
16037,170,0,0,8,41,211,49,105,4,78,149,0
16048,190,0,0,6,4,1,0,4,227,254,0,0
16049,979,0,0,8,0,0,32,0,63,255,92,71
16050,1001,0,0,8,0,0,0,0,0,0,0,0
16050,460,0,0,5,0,0,0,0,0,0,0,0
16061,193,0,0,8,48,0,0,0,48,0,0,0
16062,241,0,0,6,52,6,0,65,243,252,0,0
16062,840,0,0,5,0,0,0,0,27,0,0,0
16063,298,0,0,8,16,226,112,92,0,0,16,133
16074,608,0,0,8,200,0,0,0,0,0,0,0
16074,844,0,0,8,234,148,31,249,3,243,0,0
16075,462,0,0,4,0,0,0,0,0,0,0,0
16075,510,0,0,8,6,110,143,2,0,0,65,76
16086,866,0,0,4,0,0,0,0,0,0,0,0
16087,241,0,0,6,40,6,0,65,243,253,0,0
16087,460,0,0,5,0,0,0,0,0,0,0,0
16088,170,0,0,8,41,211,49,105,4,78,149,0
16098,190,0,0,6,4,1,0,4,227,254,0,0
16099,193,0,0,8,0,0,0,0,0,0,0,0
16100,197,0,0,8,0,0,0,0,0,3,187,62
16100,499,0,0,3,64,96,0,0,0,0,0,0
16111,209,0,0,7,192,0,255,253,0,253,0,0
16112,455,0,0,7,9,110,246,143,0,0,63,0
16112,170,0,0,8,41,211,49,105,0,78,151,0
16123,190,0,0,6,12,1,0,4,227,252,0,0
16124,454,0,0,8,41,134,50,48,0,67,55,63
16124,510,0,0,8,6,110,143,1,0,0,129,83
16125,866,0,0,4,0,0,0,0,0,0,0,0
16135,170,0,0,8,41,211,49,105,2,78,150,0
16136,1105,0,0,6,0,0,0,0,0,0,0,0
16137,241,0,0,6,52,7,0,65,241,252,0,0
16137,170,0,0,8,41,211,49,105,4,78,149,0
16148,190,0,0,6,4,1,0,4,227,254,0,0
16149,1001,0,0,8,0,0,0,0,0,0,0,0
16150,460,0,0,5,0,0,0,0,0,0,0,0
16150,193,0,0,8,16,0,0,0,16,0,0,0
16161,197,0,0,8,16,0,0,0,16,3,187,62
16162,241,0,0,6,28,6,0,65,243,254,0,0
16162,840,0,0,5,0,0,0,0,27,0,0,0
16163,298,0,0,8,16,226,112,92,0,0,16,149
16174,608,0,0,8,200,0,0,0,0,0,0,0
16174,462,0,0,4,8,0,7,255,0,0,0,0
16175,510,0,0,8,6,110,143,1,0,0,193,91
16185,866,0,0,4,0,0,0,0,0,0,0,0
16186,170,0,0,8,41,211,49,105,2,78,150,0
16186,460,0,0,5,0,0,0,0,0,0,0,0
16187,170,0,0,8,41,211,49,105,4,78,149,0
16198,190,0,0,6,4,1,0,4,227,254,0,0
16198,193,0,0,8,32,0,0,0,32,0,0,0
16199,197,0,0,8,32,0,0,0,32,3,187,62
16200,241,0,0,6,28,7,0,65,241,254,0,0
16211,209,0,0,7,64,0,127,255,0,255,0,0
16211,193,0,0,8,48,0,0,0,48,0,0,0
16212,455,0,0,7,9,110,54,146,0,0,63,0
16212,481,0,0,7,0,0,0,0,2,24,208,0
16223,170,0,0,8,41,211,49,105,0,78,151,0
16224,501,0,0,8,15,15,0,1,0,0,3,0
16224,510,0,0,8,6,110,143,1,0,0,1,67
16225,866,0,0,4,0,0,0,0,0,0,0,0
16236,170,0,0,8,41,211,49,105,2,78,150,0
16236,1005,0,0,6,0,0,0,0,0,255,0,0
16237,170,0,0,8,41,211,49,105,4,78,149,0
16248,190,0,0,6,4,1,0,4,227,254,0,0
16248,201,0,0,8,0,0,0,39,0,0,24,0
16249,985,0,0,5,2,0,0,0,0,0,0,0
16250,460,0,0,5,0,0,0,0,0,0,0,0
16250,193,0,0,8,48,0,0,0,48,0,0,0
16261,197,0,0,8,0,0,0,0,0,3,187,62
16262,485,0,0,8,92,255,222,112,0,0,2,229
16262,298,0,0,8,16,226,112,92,0,0,16,165
16273,608,0,0,8,200,0,0,0,0,0,0,0
16274,609,0,0,6,128,0,0,0,0,0,0,0
16274,462,0,0,4,16,0,7,254,0,0,0,0
16275,510,0,0,8,6,110,143,1,0,0,65,75
16285,866,0,0,4,0,0,0,0,0,0,0,0
16286,499,0,0,3,192,224,0,0,0,0,0,0
16286,241,0,0,6,40,6,0,65,243,253,0,0
16287,460,0,0,5,0,0,0,0,0,0,0,0
16298,170,0,0,8,41,211,49,105,4,78,149,0
16298,241,0,0,6,52,7,0,65,241,252,0,0
16299,193,0,0,8,0,0,0,0,0,0,0,0
16300,197,0,0,8,0,0,0,0,0,3,187,62
16311,481,0,0,7,0,0,0,0,1,20,224,0
16311,193,0,0,8,16,0,0,0,16,0,0,0
16312,209,0,0,7,0,0,0,0,0,0,0,0
16312,499,0,0,3,0,32,0,0,0,0,0,0
16323,170,0,0,8,41,211,49,105,0,78,151,0
16324,510,0,0,8,6,110,143,2,0,0,129,84
16324,866,0,0,4,0,0,0,0,0,0,0,0
16325,170,0,0,8,41,211,49,105,2,78,150,0
16335,190,0,0,6,0,1,0,4,227,255,0,0
16336,1009,0,0,8,0,255,79,8,19,255,10,155
16337,241,0,0,6,52,6,0,65,243,252,0,0
16338,170,0,0,8,41,211,49,105,4,78,149,0
16349,190,0,0,6,4,1,0,4,227,254,0,0
16349,501,0,0,8,15,15,0,1,0,0,3,0
16350,1017,0,0,8,0,0,0,0,79,0,232,66
16350,1020,0,0,8,72,24,112,163,155,0,163,155
16361,193,0,0,8,16,0,0,0,16,0,0,0
16362,485,0,0,8,92,255,222,48,0,0,2,165
16363,298,0,0,8,16,226,112,92,0,0,16,181
16374,608,0,0,8,200,0,0,0,0,0,0,0
16374,609,0,0,6,128,0,0,0,0,0,0,0
16375,1233,0,0,8,0,0,0,3,19,70,0,0
16375,462,0,0,4,24,0,7,253,0,0,0,0
16386,510,0,0,8,6,110,143,1,0,0,193,91
16387,241,0,0,6,0,6,0,65,243,255,0,0
16387,460,0,0,5,0,0,0,0,0,0,0,0
16388,170,0,0,8,41,211,49,105,4,78,149,0
16398,190,0,0,6,4,1,0,4,227,254,0,0
16399,193,0,0,8,32,0,0,0,32,0,0,0
16400,499,0,0,3,192,224,0,0,0,0,0,0
16400,197,0,0,8,32,0,0,0,32,3,187,62
16411,209,0,0,7,64,0,127,255,0,255,0,0
16412,455,0,0,7,9,110,182,144,0,0,63,0
16412,170,0,0,8,41,211,49,105,0,78,151,0
16423,190,0,0,6,12,1,0,4,227,252,0,0
16424,454,0,0,8,41,134,50,48,0,67,55,63
16424,510,0,0,8,6,110,143,1,0,0,1,67
16425,866,0,0,4,0,0,0,0,0,0,0,0
16435,170,0,0,8,41,211,49,105,2,78,150,0
16436,1105,0,0,6,0,0,0,0,255,0,0,0
16437,241,0,0,6,28,6,0,65,243,254,0,0
16437,170,0,0,8,41,211,49,105,4,78,149,0
16448,190,0,0,6,4,1,0,4,227,254,0,0
16449,985,0,0,5,2,0,0,0,0,0,0,0
16450,460,0,0,5,0,0,0,0,0,0,0,0
16450,193,0,0,8,48,0,0,0,48,0,0,0
16461,197,0,0,8,48,0,0,0,48,3,187,62
16462,209,0,0,7,192,0,255,253,0,253,0,0
16462,489,0,0,8,0,0,0,14,175,250,0,0
16463,298,0,0,8,16,226,112,92,0,0,16,133
16473,608,0,0,8,200,0,0,0,0,0,0,0
